R.date,R.date.Nut,SITE,ELEVATION,REPLICATE,R.replicate,SEASON,YEAR,S.date,t.units,BUSCAR,L.FW,L.DW,Ri.FW,Ri.DW,Ro.FW,Ro.DW,BG.FW,BG.DW,T.DW,AG.BG.FW,AG.BG.DW,dens.TOT,SDW,%N.L.DW,d15N.L.DW,%C.L.DW,d13C.L.DW,Bus.Nut,NH4.uM.mean,NO2.uM.mean,NO3.uM.mean,PO4.uM.mean,NH4.uM.q2,NO2.uM.q2,NO3.uM.q2,PO4.uM.q2,Tair.degC.q2,T.d.min.q2,T.d.max.q2,Ed.mol_m2d.q2,siteB,EzSITE.mol_m2d.q2
25/04/2013,NA,CN2,-0.08,B,2,SPRING,2013,11/05/2013,33,41389-CN2-B,197.75,127605,1009385,210.0875,369.5625,63.6075,1378.9475,273695,401.3,143,466,575,344,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN2,13.2707375
09/05/2013,NA,CN2,-0.08,A,3,SPRING,2013,11/05/2013,33,41403-CN2-A,118735,17.0975,295.77,62645,51565,10.7775,347335,73.4225,90.52,342,233,250,475,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN2,13.2707375
09/05/2013,NA,CN2,-0.08,B,4,SPRING,2013,11/05/2013,33,41403-CN2-B,582295,111.77,454.85,94995,265.45,47.3225,720.3,142.3175,254.0875,808,785,600,0.97,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN2,13.2707375
27/05/2013,NA,CN2,-0.08,A,5,SPRING,2013,11/05/2013,33,41421-CN2-A,652895,79.17,355.9025,68.77,139.1025,21.8275,495005,90.5975,169.7675,1319,874,325,2009,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN2,13.2707375
27/05/2013,NA,CN2,-0.08,B,6,SPRING,2013,11/05/2013,33,41421-CN2-B,961.5575,131.32,254.6525,42.6275,69.03,14.94,323.6825,57.5675,188.8875,2971,2281,2275,423,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,45,485,322,11.3385,42,16.29951,13.7697,18897,53.81364601,39943-CN2,13.2707375
10/07/2013,NA,CN2,-0.08,A,1,SUMMER,2013,01/08/2013,34,41465-CN2-A,1779085,290.44,715.9775,170.0775,187955,39.75,903.9325,209.8275,500.2675,1968,1384,525,3389,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN2,15.50855486
10/07/2013,NA,CN2,-0.08,B,2,SUMMER,2013,01/08/2013,34,41465-CN2-B,2097.84,424.0925,809.9275,185.41,263.28,66405,1073.2075,251815,675.9075,1955,1684,1050,1998,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN2,15.50855486
24/07/2013,NA,CN2,-0.08,B,3,SUMMER,2013,01/08/2013,34,41479-CN2-B,1192.6725,177.9225,443,108825,165.94,37.8725,608.94,146.6975,324.62,1959,1213,350,3408,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN2,15.50855486
22/08/2013,NA,CN2,-0.08,A,4,SUMMER,2013,01/08/2013,34,41508-CN2-A,586.6925,172.5925,156.74,38.4275,78165,19.6275,234905,58055,230.6475,2498,2973,25,23468,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN2,15.50855486
22/08/2013,NA,CN2,-0.08,B,5,SUMMER,2013,01/08/2013,34,41508-CN2-B,1045.5525,254925,616.8,193475,358.3925,108,975.1925,301475,556.4,1072,846,350,2987,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN2,15.50855486
21/10/2013,NA,CN2,-0.08,A,1,FALL,2013,12/11/2013,35,41568-CN2-A,856735,205.0525,644.7775,166395,310.6425,75.96,955.42,242355,447.4075,897,846,525,1632,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN2,6.857017411
21/10/2013,NA,CN2,-0.08,B,2,FALL,2013,12/11/2013,35,41568-CN2-B,1549365,206.6525,1009.4875,231.2225,934.6275,121.4975,1944115,352.72,559.3725,797,586,1125,1377,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN2,6.857017411
05/11/2013,NA,CN2,-0.08,A,3,FALL,2013,12/11/2013,35,41583-CN2-A,1008085,214.2975,1019.4175,282.0525,197095,45.4125,1216.5125,327465,541.7625,829,654,275,3666,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN2,6.857017411
05/11/2013,NA,CN2,-0.08,B,4,FALL,2013,12/11/2013,35,41583-CN2-B,251.9275,43805,346225,87895,182.14,37025,528365,124.92,168725,477,351,150,1.68,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN2,6.857017411
03/12/2013,NA,CN2,-0.08,A,5,FALL,2013,12/11/2013,35,41611-CN2-A,363.1375,75.6875,575.12,154.6675,287.49,67.0375,862.61,221705,297.3925,421,341,700,519,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN2,6.857017411
03/12/2013,NA,CN2,-0.08,B,6,FALL,2013,12/11/2013,35,41611-CN2-B,319625,61.8775,928755,234185,284.7625,54.6925,1213.5175,288.8775,350755,263,214,600,533,NA,NA,NA,NA,FALL2013,1.6905,196,0.2985,42,1.6905,196,0.2985,42,20.21245,17762,23.3863,31.17353403,40128-CN2,6.857017411
30/01/2014,NA,CN2,-0.08,A,1,WINTER,2014,15/02/2014,36,41669-CN2-A,39.1025,3705,423125,91315,203.7925,18.5575,626.9175,109.8725,113.5775,62,34,300,0.13,NA,NA,NA,NA,WINTER2014,277,359,12742,0.1185,277,359,12742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
30/01/2014,NA,CN2,-0.08,B,2,WINTER,2014,15/02/2014,36,41669-CN2-B,252.6925,40.1375,616.6325,142.0925,235.5025,31.29,852135,173.3825,213.52,297,231,300,842,NA,NA,NA,NA,WINTER2014,277,359,12742,0.1185,277,359,12742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
17/02/2014,NA,CN2,-0.08,A,3,WINTER,2014,15/02/2014,36,41687-CN2-A,308.22,71.8875,967475,237.8875,239.08,49395,1206555,287.2825,359.17,255,0.25,600,514,NA,NA,NA,NA,WINTER2014,277,359,12742,0.1185,277,359,12742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
17/02/2014,NA,CN2,-0.08,B,4,WINTER,2014,15/02/2014,36,41687-CN2-B,347.7175,55.2875,1513.2225,357.1225,333205,59045,1846.4275,416.1675,471455,188,133,650,535,NA,NA,NA,NA,WINTER2014,277,359,12742,0.1185,277,359,12742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
03/03/2014,NA,CN2,-0.08,A,5,WINTER,2014,15/02/2014,36,41701-CN2-A,231215,44.0475,780.61,185.97,212.8275,42.2225,993.4375,228.1925,272.24,233,193,400,578,NA,NA,NA,NA,WINTER2014,277,359,12742,0.1185,277,359,12742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
03/03/2014,NA,CN2,-0.08,B,6,WINTER,2014,15/02/2014,36,41701-CN2-B,468845,87.8475,992765,240.45,295.1175,61.3,1287.8825,301.75,389.5975,364,291,400,1172,NA,NA,NA,NA,WINTER2014,277,359,12742,0.1185,277,359,12742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN2,5.098783965
28/04/2014,NA,CN2,-0.08,A,1,SPRING,2014,13/05/2014,37,41757-CN2-A,463305,120.1525,530.1675,131.5475,230145,77.26,760.3125,208.8075,328.96,609,575,525,882,NA,NA,NA,NA,SPRING2014,277,251,145,42,277,251,145,42,18.21246,14635,21.7832,56.25472063,40310-CN2,13.69283384
28/04/2014,NA,CN2,-0.08,B,2,SPRING,2014,13/05/2014,37,41757-CN2-B,474.0675,97.3425,552.6325,106.0275,248.31,43.7575,800.9425,149785,247.1275,592,0.65,450,1053,NA,NA,NA,NA,SPRING2014,277,251,145,42,277,251,145,42,18.21246,14635,21.7832,56.25472063,40310-CN2,13.69283384
11/05/2014,NA,CN2,-0.08,A,3,SPRING,2014,13/05/2014,37,41770-CN2-A,1168.0025,268.5425,801.86,177.9375,345045,70.9225,1146905,248.86,517.4025,1018,1079,550,2124,NA,NA,NA,NA,SPRING2014,277,251,145,42,277,251,145,42,18.21246,14635,21.7832,56.25472063,40310-CN2,13.69283384
11/05/2014,NA,CN2,-0.08,B,4,SPRING,2014,13/05/2014,37,41770-CN2-B,949.79,147.57,272.68,47.21,122.0625,15.9325,394.7425,63.1425,210.7125,2406,2337,975,974,NA,NA,NA,NA,SPRING2014,277,251,145,42,277,251,145,42,18.21246,14635,21.7832,56.25472063,40310-CN2,13.69283384
28/05/2014,NA,CN2,-0.08,A,5,SPRING,2014,13/05/2014,37,41787-CN2-A,1293.5525,190.9925,930.6925,188.76,512.9625,87.5625,1443655,276.3225,467315,896,691,800,1617,NA,NA,NA,NA,SPRING2014,277,251,145,42,277,251,145,42,18.21246,14635,21.7832,56.25472063,40310-CN2,13.69283384
28/05/2014,NA,CN2,-0.08,B,6,SPRING,2014,13/05/2014,37,41787-CN2-B,1256.4375,155.0675,813555,158.9825,404325,58.91,1217.88,217.8925,372.96,1032,712,700,1795,NA,NA,NA,NA,SPRING2014,277,251,145,42,277,251,145,42,18.21246,14635,21.7832,56.25472063,40310-CN2,13.69283384
28/07/2014,NA,CN2,-0.08,A,1,SUMMER,2014,19/08/2014,38,41848-CN2-A,1325.1525,177905,369.0575,77.1925,193.5725,29.26,562.63,106.4525,284.3575,2355,1671,500,2.65,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,145,42,1.3855,0.3935,145,42,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
28/07/2014,NA,CN2,-0.08,B,2,SUMMER,2014,19/08/2014,38,41848-CN2-B,957055,135.3775,621.3725,153.81,210145,37.1175,831.5175,190.9275,326305,1151,709,325,2945,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,145,42,1.3855,0.3935,145,42,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
28/08/2014,NA,CN2,-0.08,A,3,SUMMER,2014,19/08/2014,38,41879-CN2-A,2054.3775,286.4175,1215.2175,314425,514.7275,92035,1729945,406.46,692.8775,1188,705,725,2834,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,145,42,1.3855,0.3935,145,42,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
28/08/2014,NA,CN2,-0.08,B,4,SUMMER,2014,19/08/2014,38,41879-CN2-B,1380.02,162.67,881.0975,204.9925,245895,48335,1126.9925,253.3275,415.9975,1225,642,425,3247,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,145,42,1.3855,0.3935,145,42,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
09/09/2014,NA,CN2,-0.08,A,5,SUMMER,2014,19/08/2014,38,41891-CN2-A,1434.8775,250.69,1137.1575,267.1125,683445,100.7675,1820.6025,367.88,618.57,788,681,575,2495,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,145,42,1.3855,0.3935,145,42,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
09/09/2014,NA,CN2,-0.08,B,6,SUMMER,2014,19/08/2014,38,41891-CN2-B,1161.182588,176.7,1162.690382,290.36,1210.982414,210565,2373.672796,500925,677625,489,353,300,3871,NA,NA,NA,NA,SUMMER2014,1.3855,0.3935,145,42,1.3855,0.3935,145,42,24.2003,20.1184,28.1385,60.17789933,40408-CN2,15.4660667
08/10/2014,NA,CN2,-0.08,A,1,FALL,2014,23/10/2014,39,41920-CN2-A,1095675,177195,708.9,172.1525,608.45,110.5825,1317.35,282735,459.93,832,627,875,1252,NA,NA,NA,NA,FALL2014,4573,0.5685,3919,42,4573,0.5685,3919,42,22.05043,19.4611,25.2027,37.03972243,40473-CN2,8.528534974
08/10/2014,NA,CN2,-0.08,B,2,FALL,2014,23/10/2014,39,41920-CN2-B,1005.6,159.4125,591.2,161.01,462.85,85.92,1054.05,246.93,406.3425,954,646,625,1609,NA,NA,NA,NA,FALL2014,4573,0.5685,3919,42,4573,0.5685,3919,42,22.05043,19.4611,25.2027,37.03972243,40473-CN2,8.528534974
23/10/2014,NA,CN2,-0.08,A,3,FALL,2014,23/10/2014,39,41935-CN2-A,989.8,159.08,1285775,289945,375225,58.5375,1661,348.4825,507.5625,596,456,725,1365,NA,NA,NA,NA,FALL2014,4573,0.5685,3919,42,4573,0.5685,3919,42,22.05043,19.4611,25.2027,37.03972243,40473-CN2,8.528534974
23/10/2014,NA,CN2,-0.08,B,4,FALL,2014,23/10/2014,39,41935-CN2-B,554.2,101.48,944025,192.7375,149875,28.33,1093.9,221.0675,322.5475,507,459,500,1108,NA,NA,NA,NA,FALL2014,4573,0.5685,3919,42,4573,0.5685,3919,42,22.05043,19.4611,25.2027,37.03972243,40473-CN2,8.528534974
21/01/2015,NA,CN2,-0.08,A,1,WINTER,2015,05/02/2015,40,42025-CN2-A,281275,50.95,1361.7,286,391275,100.4,1752975,386.4,437.35,0.16,132,575,489,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,115,0.9925,0.3075,3.1855,115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
21/01/2015,NA,CN2,-0.08,B,2,WINTER,2015,05/02/2015,40,42025-CN2-B,327.5,49375,1517.15,310.9,576525,52125,2093675,363025,412.4,156,136,725,452,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,115,0.9925,0.3075,3.1855,115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
03/02/2015,NA,CN2,-0.08,A,3,WINTER,2015,05/02/2015,40,42038-CN2-A,322,51.85,1798,391.15,536,74.65,2334,465.8,517.65,138,111,1325,243,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,115,0.9925,0.3075,3.1855,115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
03/02/2015,NA,CN2,-0.08,B,4,WINTER,2015,05/02/2015,40,42038-CN2-B,643.25,99775,1855.25,394425,666.5,96925,2521.75,491.35,591125,255,203,1900,339,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,115,0.9925,0.3075,3.1855,115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
19/02/2015,NA,CN2,-0.08,A,5,WINTER,2015,05/02/2015,40,42054-CN2-A,332.26,56.55,366.33,75595,137.7025,22.5475,504.0325,98.1425,154.6925,659,576,475,699,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,115,0.9925,0.3075,3.1855,115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
19/02/2015,NA,CN2,-0.08,B,6,WINTER,2015,05/02/2015,40,42054-CN2-B,299.6875,46.8575,1070.6425,179,429.1525,72.32,1499795,251.32,298.1775,0.2,186,425,705,NA,NA,NA,NA,WINTER2015,0.9925,0.3075,3.1855,115,0.9925,0.3075,3.1855,115,11.67843,9.0463,14.8249,24.29320046,40578-CN2,5.509289816
01/08/2015,NA,CN2,-0.08,A,1,SUMMER,2015,17/08/2015,41,42217-CN2-A,1763.3,205.85,838.8,204.3,335475,56225,1174275,260525,466375,1502,0.79,475,3712,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
01/08/2015,NA,CN2,-0.08,B,2,SUMMER,2015,17/08/2015,41,42217-CN2-B,2195925,318475,496.5,114.5,278.85,50725,775.35,165225,483.7,2832,1928,550,3993,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
17/08/2015,NA,CN2,-0.08,A,3,SUMMER,2015,17/08/2015,41,42233-CN2-A,5569.5,818.5,1162.75,265,316.25,53.75,1479,318.75,1137.25,3766,2568,875,6365,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
17/08/2015,NA,CN2,-0.08,B,4,SUMMER,2015,17/08/2015,41,42233-CN2-B,5807.5,1207.25,826.5,202.25,318,95.25,1144.5,297.5,1504.75,5074,4058,575,10.1,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
02/09/2015,NA,CN2,-0.08,A,5,SUMMER,2015,17/08/2015,41,42249-CN2-A,3804,474.25,899.5,214.5,88,12,987.5,226.5,700.75,3852,2094,650,5852,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
02/09/2015,NA,CN2,-0.08,B,6,SUMMER,2015,17/08/2015,41,42249-CN2-B,2164.75,275.75,1617.25,356,490,94.5,2107.25,450.5,726.25,1027,612,725,2986,NA,NA,NA,NA,SUMMER2015,2.8825,0.2305,0.5,0.0625,2.8825,0.2305,0.5,0.0625,NA,NA,NA,NA,40771-CN2,NA
27/10/2015,NA,CN2,-0.08,A,1,FALL,2015,11/11/2015,42,42304-CN2-A,1930.75,287.75,1721.75,360.75,555,114.5,2276.75,475.25,763,848,605,600,3218,NA,NA,NA,NA,FALL2015,5.5155,635,2.0645,42,5.5155,635,2.0645,42,NA,NA,NA,NA,40857-CN2,NA
27/10/2015,NA,CN2,-0.08,B,2,FALL,2015,11/11/2015,42,42304-CN2-B,2225.25,311.75,1312.25,174.25,321.5,53.5,1633.75,227.75,539.5,1362,1369,550,4046,NA,NA,NA,NA,FALL2015,5.5155,635,2.0645,42,5.5155,635,2.0645,42,NA,NA,NA,NA,40857-CN2,NA
11/11/2015,NA,CN2,-0.08,A,3,FALL,2015,11/11/2015,42,42319-CN2-A,2616.75,437.25,443.75,119.5,229,91.25,672.75,210.75,648,3.89,2075,650,4026,NA,NA,NA,NA,FALL2015,5.5155,635,2.0645,42,5.5155,635,2.0645,42,NA,NA,NA,NA,40857-CN2,NA
11/11/2015,NA,CN2,-0.08,B,4,FALL,2015,11/11/2015,42,42319-CN2-B,2172.5,236,577.25,212.75,264.5,77.25,841.75,290,526,2581,814,475,4574,NA,NA,NA,NA,FALL2015,5.5155,635,2.0645,42,5.5155,635,2.0645,42,NA,NA,NA,NA,40857-CN2,NA
25/11/2015,NA,CN2,-0.08,A,5,FALL,2015,11/11/2015,42,42333-CN2-A,1496.25,312.5,504.25,216,315,22.75,819.25,238.75,551.25,1826,1309,700,2138,NA,NA,NA,NA,FALL2015,5.5155,635,2.0645,42,5.5155,635,2.0645,42,NA,NA,NA,NA,40857-CN2,NA
25/11/2015,NA,CN2,-0.08,B,6,FALL,2015,11/11/2015,42,42333-CN2-B,1668.25,449,555.5,151.75,258.25,55.98497242,813.75,207.7349724,656.7349724,2.05,2161,725,2301,NA,NA,NA,NA,FALL2015,5.5155,635,2.0645,42,5.5155,635,2.0645,42,NA,NA,NA,NA,40857-CN2,NA
25/04/2005,NA,CN3,-0.5,A,1,SPRING,2005,11/05/2005,1,38467-CN3-A,250,97.5,507.5,232.5,435,170,942.5,402.5,500,265,242,275,909,2.3,3.5,28.6,-7.6,SPRING2005,NA,NA,NA,NA,NA,NA,NA,NA,16.57808646,13.6172,20.3321,56.14663164,37021-CN3,11.35649462
25/04/2005,NA,CN3,-0.5,B,2,SPRING,2005,11/05/2005,1,38467-CN3-B,242.5,85,300,112.5,240,70,540,182.5,267.5,449,466,275,882,2,4.3,25.1,-7.9,SPRING2005,NA,NA,NA,NA,NA,NA,NA,NA,16.57808646,13.6172,20.3321,56.14663164,37021-CN3,11.35649462
23/07/2005,NA,CN3,-0.5,A,1,SUMMER,2005,03/08/2005,2,38556-CN3-A,467,84375,912.5,215795,472.25,81545,1384.75,297.34,381715,337,284,325,1437,NA,NA,NA,NA,SUMMER2005,3215,217,3355,211,3215,217,3355,211,24.85804271,21.2979,28.7598,61.36639343,37105-CN3,12.01802351
23/07/2005,NA,CN3,-0.5,B,2,SUMMER,2005,03/08/2005,2,38556-CN3-B,1022.5,203.2325,533.25,130.4,589.5,121.0175,1122.75,251.4175,454.65,911,808,600,1704,NA,NA,NA,NA,SUMMER2005,3215,217,3355,211,3215,217,3355,211,24.85804271,21.2979,28.7598,61.36639343,37105-CN3,12.01802351
25/07/2005,25/07/2005,CN3,-0.5,A,3,SUMMER,2005,03/08/2005,2,38558-CN3-A,1462075,238.2417181,931175,232.9748582,661.15,128.9949011,1592325,361.9697593,600.2114775,918,658,450,3249,NA,NA,NA,NA,SUMMER2005,3215,217,3355,211,3215,217,3355,211,24.85804271,21.2979,28.7598,61.36639343,37105-CN3,12.01802351
25/07/2005,25/07/2005,CN3,-0.5,B,4,SUMMER,2005,03/08/2005,2,38558-CN3-B,1615425,261.1337479,829725,212.9412656,995.15,187.4575154,1824875,400.398781,661.5325289,885,652,800,2019,NA,NA,NA,NA,SUMMER2005,3215,217,3355,211,3215,217,3355,211,24.85804271,21.2979,28.7598,61.36639343,37105-CN3,12.01802351
03/11/2005,NA,CN3,-0.5,A,1,FALL,2005,18/11/2005,3,38659-CN3-A,521.4325,93.1975,328.55,87.81,277.24,48565,605.79,136375,229.5725,861,683,400,1304,NA,NA,NA,NA,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
03/11/2005,NA,CN3,-0.5,B,2,FALL,2005,18/11/2005,3,38659-CN3-B,515.3125,84725,454.1375,97.78,376.07,91145,830.2075,188925,273.65,621,448,425,1213,NA,NA,NA,NA,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
17/11/2005,17/11/2005,CN3,-0.5,A,3,FALL,2005,18/11/2005,3,38673-CN3-A,767.8175,119.29,771025,185.4475,853.9,139555,1624925,325.0025,444.2925,473,367,650,1181,NA,NA,NA,NA,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
17/11/2005,17/11/2005,CN3,-0.5,B,4,FALL,2005,18/11/2005,3,38673-CN3-B,427.0525,67.8975,1111.46,195.1675,910.62,186.9325,2022.08,382.1,449.9975,211,178,550,776,2.1,4.3,35.6,-9.3,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
05/12/2005,NA,CN3,-0.5,A,5,FALL,2005,18/11/2005,3,38691-CN3-A,132425,18975,278.35,58,350725,50925,629075,108925,127.9,211,174,250,0.53,2,4.3,39.4,-12.2,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
05/12/2005,NA,CN3,-0.5,B,6,FALL,2005,18/11/2005,3,38691-CN3-B,507.4,83025,335325,72,547175,51475,882.5,123475,206.5,575,672,600,846,1.9,4.1,31.7,-9.6,FALL2005,2841,0.5925,2375,0.4395,2.4115,576,1.8225,421,18.56338542,15.6975,21.3301,29.63179636,37212-CN3,5.216612984
31/01/2006,NA,CN3,-0.5,A,1,WINTER,2006,14/02/2006,4,38748-CN3-A,308015,52.0325,674785,156.2925,696.08,110.7775,1370865,267.07,319.1025,225,195,400,0.77,NA,NA,NA,NA,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN3,5.125833106
31/01/2006,NA,CN3,-0.5,B,2,WINTER,2006,14/02/2006,4,38748-CN3-B,292.05,39.8,223.26,49.6175,425.9575,69.1325,649.2175,118.75,158.55,0.45,335,325,899,NA,NA,NA,NA,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN3,5.125833106
14/02/2006,NA,CN3,-0.5,A,3,WINTER,2006,14/02/2006,4,38762-CN3-A,305375,51325,430.0375,105.7375,643.22,105.12,1073.2575,210.8575,262.1825,285,243,350,873,2.1,4.7,39.3,-12.2,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN3,5.125833106
14/02/2006,NA,CN3,-0.5,B,4,WINTER,2006,14/02/2006,4,38762-CN3-B,138.85,24175,216375,42825,217.4,31,433775,73825,98,0.32,327,300,463,2.14,4.4,38.84,-13,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN3,5.125833106
01/03/2006,01/03/2006,CN3,-0.5,A,5,WINTER,2006,14/02/2006,4,38777-CN3-A,58.55,11115,261835,46.0225,162.2625,25345,424.0975,71.3675,82.4825,138,156,175,335,2.2,5.3,34.64,-11.3,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN3,5.125833106
01/03/2006,01/03/2006,CN3,-0.5,B,6,WINTER,2006,14/02/2006,4,38777-CN3-B,178.7025,32.4175,460.3175,92.76,662.1575,109.8725,1122475,202.6325,235.05,159,0.16,475,376,2.37,6.4,31.99,-8.9,WINTER2006,NA,NA,NA,NA,NA,NA,NA,NA,12.10996667,9.5738,15.0247,24.5681977,37300-CN3,5.125833106
26/04/2006,26/04/2006,CN3,-0.5,A,1,SPRING,2006,10/05/2006,5,38833-CN3-A,603.1075,87.5125,571.1925,110.8875,764.95,110.45,1336.1425,221.3375,308.85,451,395,400,1508,1.9,4.8,31.5,-11.4,SPRING2006,NA,NA,NA,NA,NA,NA,NA,NA,16.74149167,13.9125,19.6002,52.53626016,37385-CN3,10.09727844
26/04/2006,26/04/2006,CN3,-0.5,B,2,SPRING,2006,10/05/2006,5,38833-CN3-B,878925,129675,421.6,83.95,511.25,76.25,932.85,160.2,289875,942,809,475,1.85,2.273082,4.1162824,29.7374112,-7.2930379,SPRING2006,NA,NA,NA,NA,NA,NA,NA,NA,16.74149167,13.9125,19.6002,52.53626016,37385-CN3,10.09727844
12/05/2006,NA,CN3,-0.5,A,3,SPRING,2006,10/05/2006,5,38849-CN3-A,835,117.5,574.24,111.3725,765,107.5,1339.24,218.8725,336.3725,623,537,900,928,2.3,3.9,33,-8,SPRING2006,NA,NA,NA,NA,NA,NA,NA,NA,16.74149167,13.9125,19.6002,52.53626016,37385-CN3,10.09727844
12/05/2006,NA,CN3,-0.5,B,4,SPRING,2006,10/05/2006,5,38849-CN3-B,430,70,781.5775,145.9375,730.8125,108.3125,1512.39,254.25,324.25,284,275,325,1323,2.4,4.3,34.3,-7.4,SPRING2006,NA,NA,NA,NA,NA,NA,NA,NA,16.74149167,13.9125,19.6002,52.53626016,37385-CN3,10.09727844
